SEMANA,FECHA,TURNO,EXTRUSORA,OPERADOR,N° DE PEDIDO,NOMBRE DE PEDIDO,CLAVE SAP,TIPO DE PRODUCTO,MEDIDA DE LA BOLSA,TRATADO,ANCHO DE PELICULA,N° DE ROLLO,CALIBRE PEDIDO,CALIBRE REAL,MOTIVO DEL CORTE,HORA INICIO,HORA FINAL,KILOS/HORA,PRODUCTO CONFORME,% DE PRODUCTO CONFORME,RECUP.,% DE RECUP,BASURA,% DE BASURA,CONSUMO MP,% MATERIA PRIMA,REC.AREA ROLLO,REC.AREA SELLADO,RECUPERADO DEVOLUCION ROLLO,HORAS DE TRABAJO,,,,,,,,,,,,,,,,,,
5,"viernes, 1 de febrero de 2019",2,4,MARCIAL,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,9,77.00,76.36,CORTE NORMAL,05:55 PM,08:30 PM,52.65,136,100.00%,0,0.00%,0,0.00%,136,100.00%,,,,2.58,,,,,,,,,,,,,,,,,,
5,"viernes, 1 de febrero de 2019",2,7,MARCIAL,SAP-1726,POLLO FELIZ,,CAMISETA AD,30+18X51,1 CARA,48.0 CM,1,77.00,70.81,CAMBIO DE MEDIDA,05:40 PM,08:00 PM,27.43,64,93.16%,4.5,6.55%,0.2,0.31%,68.7,100.02%,,,,2.33,,,,,,,,,,,,,,,,,,
5,"viernes, 1 de febrero de 2019",3,4,ANDRES,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,10,77.00,74.96,LIMPIEZA DE BOQUILLA,08:30 PM,12:28 AM,54.45,216,97.25%,5.6,2.52%,0.5,0.23%,222.1,100.01%,,,,3.97,,,,,,,,,,,,,,,,,,
5,"viernes, 1 de febrero de 2019",3,4,ANDRES,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,11,77.00,72.2,CORTE NORMAL,12:28 AM,04:20 AM,49.66,192,100.00%,0,0.00%,0,0.00%,192,100.00%,,,,3.87,,,,,,,,,,,,,,,,,,
5,"viernes, 1 de febrero de 2019",3,7,ANDRES,SAP-1726,POLLO FELIZ,,CAMISETA AD,30+18X51,1 CARA,48.0 CM,2,77.00,69.5,CORTE NORMAL,08:00 PM,12:50 AM,30.41,147,100.00%,0,0.00%,0,0.00%,147,100.00%,,,,4.83,,,,,,,,,,,,,,,,,,
5,"viernes, 1 de febrero de 2019",3,7,ANDRES,SAP-1726,POLLO FELIZ,,CAMISETA AD,30+18X51,1 CARA,48.0 CM,0,77.00,0,LIMPIEZA DE BOQUILLA,12:50 AM,01:05 AM,0.00,0,0.00%,2.5,89.29%,0.3,#DIV/0!,2.8,#DIV/0!,,,,0.25,,,,,,,,,,,,,,,,,,
5,"viernes, 1 de febrero de 2019",3,7,ANDRES,SAP-1726,POLLO FELIZ,,CAMISETA AD,30+18X51,1 CARA,48.0 CM,3,77.00,72,CORTE NORMAL,01:05 AM,03:38 AM,30.20,77,100.00%,0,0.00%,0,0.00%,77,100.00%,,,,2.55,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,7,J.MANUEL,SAP-1726A,POLLO FELIZ,,ROLLO,20X30,1 CARA,48.0 CM,1,44.00,43.2,LIMPIEZA DE BOQUILLA,06:23 AM,09:00 AM,22.93,60,94.79%,3,4.74%,0.3,0.50%,63.3,100.03%,,,,2.62,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,7,J.MANUEL,SAP-1726A,POLLO FELIZ,,ROLLO,20X30,1 CARA,48.0 CM,2,44.00,42.9,CORTE NORMAL,09:15 AM,12:30 PM,22.46,73,100.00%,0,0.00%,0,0.00%,73,100.00%,,,,3.25,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,11,J.MANUEL,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,3,28.00,28.1,CORTE NORMAL,04:23 AM,09:55 AM,21.33,118,100.00%,0,0.00%,0,0.00%,118,100.00%,,,,5.53,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,11,J.MANUEL,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,4,28.00,29,CORTE NORMAL,09:55 AM,12:38 PM,20.98,57,100.00%,0,0.00%,0,0.00%,57,100.00%,,,,2.72,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,13,J.MANUEL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,4,27.00,28.25,CORTE NORMAL,04:30 AM,12:00 PM,15.73,118,100.00%,0,0.00%,0,0.00%,118,100.00%,,,,7.50,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,7,MARCIAL,SAP-1726A,POLLO FELIZ,,ROLLO,20X30,1 CARA,40.0 CM,3,44.00,41.57,LIMPIEZA DE BOQUILLA,12:30 PM,04:47 PM,22.41,96,96.77%,3,3.02%,0.2,0.21%,99.2,100.01%,,,,4.28,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,7,MARCIAL,SAP-1726A,POLLO FELIZ,,ROLLO,20X30,1 CARA,40.0 CM,4,44.00,42.63,CORTE NORMAL,05:23 PM,08:00 PM,21.78,57,100.00%,0,0.00%,0,0.00%,57,100.00%,,,,2.62,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,11,MARCIAL,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,5,28.00,28.76,CORTE NORMAL,12:38 PM,08:20 PM,21.56,166,100.00%,0,0.00%,0,0.00%,166,100.00%,,,,7.70,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,13,MARCIAL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,5,27.00,26.75,LIMPIEZA DE BOQUILLA,12:00 PM,06:15 PM,15.52,97,98.28%,1.5,1.52%,0.2,0.21%,98.7,100.00%,,,,6.25,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,13,MARCIAL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,6,27.00,27.1,CORTE NORMAL,06:25 PM,09:00 PM,15.48,40,100.00%,0,0.00%,0,0.00%,40,100.00%,,,,2.58,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,7,ANDRES,SAP-1726A,POLLO FELIZ,,ROLLO,20X30,1 CARA,40.0 CM,5,44.00,47.8,CORTE NORMAL,08:00 PM,10:10 PM,23.08,50,100.00%,0,0.00%,0,0.00%,50,100.00%,,,,2.17,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,11,ANDRES,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,6,28.00,30.6,CORTE NORMAL,08:20 PM,02:05 AM,21.22,122,100.00%,0,0.00%,0,0.00%,122,100.00%,,,,5.75,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,11,ANDRES,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,7,28.00,32,PARO DE MAQUINA,02:05 AM,05:10 AM,21.08,65,98.93%,0.5,0.76%,0.2,0.31%,65.7,100.00%,,,,3.08,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,13,ANDRES,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,7,27.00,31.5,CORTE NORMAL,09:00 PM,02:10 AM,15.48,80,100.00%,0,0.00%,0,0.00%,80,100.00%,,,,5.17,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,13,ANDRES,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,8,27.00,31,PARO DE MAQUINA,02:10 AM,05:18 AM,15.00,47,98.53%,0.5,1.05%,0.2,0.43%,47.7,100.01%,,,,3.13,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,0,66.00,0,CAMBIO DE MEDIDA,10:10 PM,10:15 PM,0.00,0,0.00%,3,100.00%,0,#DIV/0!,3,#DIV/0!,,,,0.08,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,1,66.00,72.2,CORTE NORMAL,10:15 PM,11:50 PM,24.00,38,100.00%,0,0.00%,0,0.00%,38,100.00%,,,,1.58,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,2,66.00,64.1,CORTE NORMAL,11:50 PM,02:20 AM,31.60,79,100.00%,0,0.00%,0,0.00%,79,100.00%,,,,2.50,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",3,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,3,66.00,61.95,PARO DE MAQUINA,02:20 AM,05:00 AM,31.50,84,99.41%,0.2,0.24%,0.3,0.36%,84.5,100.00%,,,,2.67,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,7,J.MANUEL,SAP-1726,POLLO FELIZ,,CAMISETA AD,30+18X51,1 CARA,48.0 CM,4,77.00,74.9,CORTE NORMAL,03:38 AM,07:55 AM,17.04,73,100.00%,0,0.00%,0,0.00%,73,100.00%,,,,4.28,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,4,J.MANUEL,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,12,77.00,80.5,CORTE NORMAL,04:20 AM,07:55 AM,55.26,198,100.00%,0,0.00%,0,0.00%,198,100.00%,,,,3.58,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,4,J.MANUEL,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,13,77.00,70.2,CORTE NORMAL,07:55 AM,12:00 PM,55.10,225,100.00%,0,0.00%,0,0.00%,225,100.00%,,,,4.08,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",1,7,J.MANUEL,SAP-1726,POLLO FELIZ,,CAMISETA AD,30+18X51,1 CARA,48.0 CM,4,77.00,74.9,CAMBIO DE MEDIDA,03:38 AM,06:23 AM,26.55,73,100.00%,0,0.00%,0,0.00%,73,100.00%,,,,2.75,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,4,MARCIAL,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,14,77.00,76.77,CORTE NORMAL,12:00 PM,02:20 PM,51.43,120,100.00%,0,0.00%,0,0.00%,120,100.00%,,,,2.33,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,4,MARCIAL,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,15,77.00,70.28,LIMPIEZA DE BOQUILLA,02:20 PM,03:35 PM,56.00,70,95.50%,2.8,3.82%,0.5,0.71%,73.3,100.03%,,,,1.25,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,4,MARCIAL,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,16,77.00,75.68,CORTE NORMAL,03:41 PM,07:50 PM,56.14,233,100.00%,0,0.00%,0,0.00%,233,100.00%,,,,4.15,,,,,,,,,,,,,,,,,,
5,"sábado, 2 de febrero de 2019",2,4,MARCIAL,SAP-1724,FARMACIAS UNION,,CAMISETA AD,25+18X50,1 CARA,86.0 CM,17,77.00,74.11,PARO DE MAQUINA,07:50 PM,09:30 PM,55.20,92,100.00%,0,0.00%,0,0.00%,92,100.00%,,,,1.67,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,11,MARCIAL,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,8,28.00,29.51,ARRANQUE,08:55 AM,09:22 AM,17.78,8,48.48%,8.2,49.70%,0.3,3.75%,16.5,101.93%,,,,0.45,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,11,MARCIAL,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,9,28.00,27.34,INESTABILIDAD,09:22 AM,11:10 AM,20.00,36,94.74%,2,5.26%,0,0.00%,38,100.00%,,,,1.80,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,13,MARCIAL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,9,27.00,26.41,ARRANQUE,08:45 AM,09:15 AM,16.00,8,52.63%,7,46.05%,0.2,2.50%,15.2,101.18%,,,,0.50,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,13,MARCIAL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,10,27.00,29.27,INESTABILIDAD,10:00 AM,10:25 AM,12.00,5,49.02%,5.2,50.98%,0,0.00%,10.2,100.00%,,,,0.42,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,5,MARCIAL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,8,29.00,27.42,ARRANQUE,10:15 AM,12:05 PM,14.73,27,94.08%,1.5,5.23%,0.2,0.74%,28.7,100.04%,,,,1.83,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,11,MARCIAL,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,10,28.00,26.13,BAJADA DE GLOBO,11:10 AM,01:05 PM,20.87,40,96.39%,1.5,3.61%,0,0.00%,41.5,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,13,MARCIAL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,11,27.00,28.92,BAJADA DE GLOBO,11:07 AM,12:55 PM,13.33,24,97.17%,0.7,2.83%,0,0.00%,24.7,100.00%,,,,1.80,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,11,MARCIAL,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,11,28.00,27.73,BAJADA DE GLOBO,01:05 PM,01:50 PM,21.33,16,92.49%,1.3,7.51%,0,0.00%,17.3,100.00%,,,,0.75,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,5,ANDRES,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,9,29.00,31,CORTE NORMAL,12:28 PM,02:28 PM,16.50,33,100.00%,0,0.00%,0,0.00%,33,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,5,ANDRES,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,0,29.00,0,INESTABILIDAD,02:28 PM,03:50 PM,0.00,0,0.00%,8,100.00%,0,#DIV/0!,8,#DIV/0!,,,,1.37,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,5,ANDRES,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,10,29.00,27.5,CORTE NORMAL,03:50 PM,08:35 PM,14.11,67,100.00%,0,0.00%,0,0.00%,67,100.00%,,,,4.75,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,11,ANDRES,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,12,28.00,31.6,CORTE NORMAL,01:50 PM,06:50 PM,21.40,107,100.00%,0,0.00%,0,0.00%,107,100.00%,,,,5.00,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,11,ANDRES,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,13,28.00,27.5,CORTE NORMAL,06:50 PM,07:45 PM,19.64,18,100.00%,0,0.00%,0,0.00%,18,100.00%,,,,0.92,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,11,ANDRES,SAP-010219,MONTERREY,,ROLLO,20X30,N/A,40.0 CM,14,28.00,28.1,CORTE NORMAL,07:45 PM,08:05 PM,18.00,6,100.00%,0,0.00%,0,0.00%,6,100.00%,,,,0.33,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,11,ANDRES,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,0,28.00,0,CAMBIO DE MEDIDA,08:05 PM,09:30 PM,0.00,0,0.00%,18.3,97.34%,0.5,#DIV/0!,18.8,#DIV/0!,,,,1.42,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,13,ANDRES,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,12,27.00,30,CORTE NORMAL,12:55 PM,08:15 PM,13.64,100,100.00%,0,0.00%,0,0.00%,100,100.00%,,,,7.33,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,5,J.MANUEL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,11,29.00,28.55,LIMPIEZA DE BOQUILLA,08:35 PM,12:50 AM,13.88,59,98.33%,1,1.67%,0,0.00%,60,100.00%,,,,4.25,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,5,J.MANUEL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,12,29.00,28.9,BAJADA DE GLOBO,01:00 AM,02:20 AM,13.50,18,94.74%,1,5.26%,0,0.00%,19,100.00%,,,,1.33,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,5,J.MANUEL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,13,29.00,29.9,CORTE NORMAL,02:20 AM,04:30 AM,14.31,31,100.00%,0,0.00%,0,0.00%,31,100.00%,,,,2.17,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,11,J.MANUEL,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,0,28.00,0,INESTABILIDAD,09:30 PM,11:00 PM,0.00,0,0.00%,13,100.00%,0,#DIV/0!,13,#DIV/0!,,,,1.50,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,11,J.MANUEL,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,1,28.00,27.8,BAJADA DE GLOBO,11:00 PM,11:50 PM,21.60,18,93.75%,1.2,6.25%,0,0.00%,19.2,100.00%,,,,0.83,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,11,J.MANUEL,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,2,28.00,27.73,CORTE NORMAL,11:50 PM,02:27 AM,21.78,57,100.00%,0,0.00%,0,0.00%,57,100.00%,,,,2.62,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,11,J.MANUEL,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,3,28.00,29.2,CORTE NORMAL,02:27 AM,04:30 AM,21.46,44,100.00%,0,0.00%,0,0.00%,44,100.00%,,,,2.05,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,13,J.MANUEL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,13,27.00,30.7,CORTE NORMAL,08:15 PM,04:00 AM,13.68,106,100.00%,0,0.00%,0,0.00%,106,100.00%,,,,7.75,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",1,7,MARCIAL,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,4,66.00,60.68,ARRANQUE,08:20 AM,12:00 PM,32.18,118,95.70%,5,4.06%,0.3,0.25%,123.3,100.01%,,,,3.67,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,5,66.00,65.8,CORTE NORMAL,12:00 PM,03:55 PM,31.66,124,100.00%,0,0.00%,0,0.00%,124,100.00%,,,,3.92,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,0,66.00,0,LIMPIEZA DE BOQUILLA,03:55 PM,04:05 PM,0.00,0,0.00%,6,96.77%,0.2,#DIV/0!,6.2,#DIV/0!,,,,0.17,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,6,66.00,70.8,CORTE NORMAL,04:05 PM,04:35 PM,30.00,15,100.00%,0,0.00%,0,0.00%,15,100.00%,,,,0.50,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",2,7,ANDRES,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,7,66.00,64.1,CORTE NORMAL,04:35 PM,08:16 PM,29.86,110,100.00%,0,0.00%,0,0.00%,110,100.00%,,,,3.68,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,7,J.MANUEL,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,8,66.00,65.8,CORTE NORMAL,08:16 PM,01:03 AM,31.78,152,100.00%,0,0.00%,0,0.00%,152,100.00%,,,,4.78,,,,,,,,,,,,,,,,,,
6,"martes, 5 de febrero de 2019",3,7,J.MANUEL,SAP-1724A,FARMACIAS UNION,,PLANA AD,20X30,1 CARA,60.0 CM,9,66.00,62.6,LIMPIEZA DE BOQUILLA,01:03 AM,04:00 AM,31.53,93,97.18%,2.7,2.82%,0,0.00%,95.7,100.00%,,,,2.95,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,5,MARCIAL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,14,29.00,28,CORTE NORMAL,04:30 AM,07:20 AM,13.06,37,100.00%,0,0.00%,0,0.00%,37,100.00%,,,,2.83,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,11,MARCIAL,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,4,28.00,28.31,CORTE NORMAL,04:30 AM,06:25 AM,21.39,41,100.00%,0,0.00%,0,0.00%,41,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,11,MARCIAL,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,5,28.00,26.87,CORTE NORMAL,06:25 AM,09:00 AM,21.68,56,100.00%,0,0.00%,0,0.00%,56,100.00%,,,,2.58,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,5,MARCIAL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,15,29.00,26,CORTE NORMAL,07:20 AM,10:20 AM,14.00,42,100.00%,0,0.00%,0,0.00%,42,100.00%,,,,3.00,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,13,MARCIAL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,14,27.00,29.87,CORTE NORMAL,04:00 AM,10:05 AM,13.48,82,100.00%,0,0.00%,0,0.00%,82,100.00%,,,,6.08,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,5,MARCIAL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,16,29.00,28.19,CORTE NORMAL,10:20 AM,12:00 PM,14.40,24,100.00%,0,0.00%,0,0.00%,24,100.00%,,,,1.67,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,11,MARCIAL,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,6,28.00,28.42,CORTE NORMAL,09:00 AM,12:35 PM,22.05,79,100.00%,0,0.00%,0,0.00%,79,100.00%,,,,3.58,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",1,13,MARCIAL,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,15,27.00,26.49,CORTE NORMAL,10:05 AM,12:35 PM,13.60,34,100.00%,0,0.00%,0,0.00%,34,100.00%,,,,2.50,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",2,5,ANDRES,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,17,29.00,28.5,CORTE NORMAL,12:00 PM,03:47 PM,14.54,55,100.00%,0,0.00%,0,0.00%,55,100.00%,,,,3.78,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",2,5,ANDRES,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,18,29.00,28.75,CORTE NORMAL,03:47 PM,06:12 PM,13.24,32,93.57%,2.2,6.43%,0,0.00%,34.2,100.00%,,,,2.42,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",2,5,ANDRES,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,19,29.00,30.6,CORTE NORMAL,06:12 PM,08:50 PM,14.43,38,100.00%,0,0.00%,0,0.00%,38,100.00%,,,,2.63,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",2,11,ANDRES,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,7,28.00,29.4,INESTABILIDAD,12:35 PM,05:12 PM,21.66,100,98.04%,2,1.96%,0,0.00%,102,100.00%,,,,4.62,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",2,11,ANDRES,SAP-050219,SANCHEZ,,ROLLO,20X30,N/A,40.0 CM,8,28.00,29.5,CORTE NORMAL,05:12 PM,08:35 PM,20.99,71,100.00%,0,0.00%,0,0.00%,71,100.00%,,,,3.38,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",2,13,ANDRES,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,16,27.00,27.1,CORTE NORMAL,12:35 PM,05:30 PM,13.63,67,100.00%,0,0.00%,0,0.00%,67,100.00%,,,,4.92,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",2,13,ANDRES,SAP-010219,MONTERREY,,ROLLO,15X27,N/A,30.0 CM,17,27.00,27.7,CORTE NORMAL,05:30 PM,08:47 PM,13.71,45,100.00%,0,0.00%,0,0.00%,45,100.00%,,,,3.28,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",3,5,J.MANUEL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,20,29.00,30.08,BAJADA DE GLOBO,08:50 PM,12:13 AM,14.78,50,97.09%,1.5,2.91%,0,0.00%,51.5,100.00%,,,,3.38,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",3,5,J.MANUEL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,21,29.00,30.3,BAJADA DE GLOBO,12:13 AM,02:45 AM,13.42,34,95.77%,1.5,4.23%,0,0.00%,35.5,100.00%,,,,2.53,,,,,,,,,,,,,,,,,,
6,"miércoles, 6 de febrero de 2019",3,5,J.MANUEL,SAP-300119A,SANCHEZ,,ROLLO,30X40,N/A,29.0 CM,22,29.00,30.27,CORTE NORMAL,02:45 AM,04:35 AM,14.18,26,100.00%,0,0.00%,0,0.00%,26,100.00%,,,,1.83,,,,,,,,,,,,,,,,,,
